CUSTOMER_ID,AGE,CREDIT_SCORE,MONTHLY_INCOME,DEBT_TO_INCOME_RATIO,CREDIT_UTILIZATION_PCT,LATE_PAYMENTS_6M,LATE_PAYMENTS_12M,OPEN_ACCOUNTS,LOAN_BALANCE,MONTHS_ON_BOOK,PAYMENT_RATIO,CREDIT_INQUIRIES_12M,DELINQUENT
CUST083428,41,596,9620.0,22.8,34.4,1,2,5,118853.0,208,0.6,2,1
CUST083429,37,579,2290.0,2.5,37.6,1,1,10,38488.0,144,0.51,0,0
CUST083430,46,740,4020.0,25.0,75.0,1,2,2,49276.0,232,0.58,2,1
CUST083431,33,850,5897.0,25.0,81.4,0,3,7,85860.0,151,0.94,2,0
CUST083432,21,551,4893.0,15.6,72.4,1,1,4,41203.0,210,0.51,4,1
CUST083433,61,594,3374.0,19.8,41.8,0,1,1,57096.0,80,0.58,1,1
CUST083434,46,638,9200.0,46.5,63.7,0,1,11,36190.0,81,0.91,3,1
CUST083435,46,565,16982.0,39.5,65.0,0,0,2,110222.0,94,0.58,1,1
CUST083436,66,694,1878.0,11.0,51.9,1,1,7,22302.0,70,0.95,0,1
CUST083437,36,539,5815.0,29.5,72.3,1,2,3,101346.0,100,1.0,2,1
CUST083438,70,698,4425.0,37.6,24.3,1,1,9,32250.0,11,0.36,2,1
CUST083439,41,657,5876.0,60.0,82.8,1,3,14,82276.0,41,0.96,1,1
CUST083440,43,710,2908.0,7.2,90.7,0,1,3,12520.0,51,0.32,2,1
CUST083441,28,649,1966.0,6.7,44.0,0,3,7,24897.0,18,0.74,3,1
CUST083442,67,708,4732.0,20.5,48.1,0,2,4,61517.0,66,0.73,1,1
CUST083443,72,692,3010.0,29.8,84.1,1,3,1,51506.0,195,0.43,1,0
CUST083444,39,635,3973.0,46.1,54.5,1,1,9,39148.0,220,0.87,1,1
CUST083445,59,694,4441.0,14.7,53.7,1,2,12,64044.0,44,0.88,1,1
CUST083446,42,763,7923.0,29.4,24.4,0,1,8,75276.0,110,0.66,0,0
CUST083447,61,507,10394.0,45.7,25.0,0,0,13,45482.0,205,0.78,0,1
CUST083448,62,487,5084.0,21.9,49.5,1,4,4,77612.0,29,0.56,1,1
CUST083449,31,753,4516.0,12.0,34.4,0,1,13,14173.0,183,1.3,1,0
CUST083450,39,721,7211.0,17.9,74.0,2,3,4,67883.0,205,0.52,2,1
CUST083451,69,764,2814.0,14.1,36.0,0,2,5,41499.0,211,0.73,2,1
CUST083452,54,641,6005.0,39.9,85.3,1,2,3,89515.0,186,1.01,2,1
CUST083453,26,790,3957.0,21.7,44.2,1,3,5,9433.0,227,0.87,0,0
CUST083454,56,850,2836.0,37.9,23.4,0,1,8,52214.0,59,0.95,3,0
CUST083455,57,742,5517.0,9.2,23.1,1,1,2,13154.0,172,0.59,3,1
CUST083456,44,696,9878.0,15.3,80.4,1,3,13,71821.0,34,0.52,3,1
CUST083457,49,708,3173.0,14.0,45.1,1,2,7,32428.0,209,0.87,2,0
CUST083458,44,663,4915.0,25.3,36.6,1,2,10,64257.0,28,0.92,2,1
CUST083459,61,675,3594.0,42.3,21.0,0,1,7,50059.0,116,0.32,0,1
CUST083460,39,685,4347.0,53.5,73.9,1,1,14,18545.0,192,0.83,1,1
CUST083461,68,831,6306.0,21.7,35.3,0,1,13,78087.0,166,0.91,0,0
CUST083462,40,589,2671.0,61.3,10.2,0,1,6,19831.0,227,0.88,1,1
CUST083463,59,632,7411.0,27.2,62.5,0,0,5,89336.0,229,0.75,1,1
CUST083464,44,650,3831.0,27.2,45.1,2,6,8,70832.0,12,0.9,3,1
CUST083465,28,700,5544.0,53.6,81.4,0,0,10,15886.0,50,0.84,3,1
CUST083466,52,669,2354.0,41.4,37.0,0,2,6,27428.0,204,0.86,0,1
CUST083467,66,547,4043.0,37.3,77.0,2,2,5,30784.0,125,0.62,0,1
CUST083468,25,655,3045.0,34.3,49.9,0,0,5,24042.0,221,0.66,1,1
CUST083469,67,641,4803.0,7.3,73.1,2,3,8,26163.0,186,0.55,2,1
CUST083470,27,649,2567.0,40.3,47.6,0,2,2,49483.0,152,0.56,0,1
CUST083471,38,717,6217.0,26.7,21.5,1,2,11,54941.0,235,0.9,2,1
CUST083472,29,745,3860.0,25.0,75.9,0,3,9,48528.0,101,0.75,1,1
CUST083473,71,582,12886.0,23.1,74.8,1,2,3,169849.0,147,0.64,1,1
CUST083474,61,804,5142.0,37.4,11.1,1,2,4,82052.0,99,0.79,2,1
CUST083475,51,530,5516.0,44.3,22.0,1,2,14,61267.0,159,0.62,1,1
CUST083476,47,593,6858.0,49.3,70.4,0,0,4,50895.0,172,0.65,2,1
CUST083477,72,632,9342.0,17.5,8.2,1,1,4,49186.0,81,0.76,0,1
CUST083478,24,706,5292.0,49.9,15.2,1,1,2,67419.0,176,0.56,4,0
CUST083479,65,511,3630.0,30.5,1.7,2,4,5,23398.0,206,0.64,0,1
CUST083480,66,827,10256.0,12.7,62.6,2,3,3,126241.0,177,0.87,1,0
CUST083481,70,506,4399.0,9.0,76.9,1,3,1,75041.0,109,1.03,5,1
CUST083482,68,773,5698.0,17.7,52.9,1,1,3,53226.0,125,0.34,3,1
CUST083483,22,616,2395.0,17.1,73.6,1,1,10,38286.0,226,0.7,3,1
CUST083484,34,657,6541.0,35.5,74.3,1,1,9,125063.0,197,1.02,1,1
CUST083485,62,472,4180.0,26.7,43.9,0,2,4,57593.0,206,0.5,1,1
CUST083486,27,709,4574.0,16.8,32.7,0,3,12,85312.0,149,0.37,2,1
CUST083487,61,637,7778.0,54.4,48.1,0,1,3,46220.0,91,0.61,2,1
CUST083488,55,743,1784.0,5.3,51.0,1,2,7,4640.0,59,0.51,3,1
CUST083489,38,538,11599.0,15.7,29.9,1,2,8,129836.0,69,0.68,2,1
CUST083490,21,764,4859.0,24.9,45.8,0,1,3,42175.0,103,0.89,2,0
CUST083491,64,512,7988.0,25.2,33.9,0,1,5,74550.0,51,0.99,0,1
CUST083492,67,670,3632.0,3.6,66.9,1,3,11,26469.0,195,0.66,1,1
CUST083493,65,533,3756.0,27.5,69.0,1,2,3,46495.0,87,0.9,3,1
CUST083494,58,806,2642.0,51.0,57.9,0,1,1,29692.0,17,0.82,2,1
CUST083495,51,726,5431.0,7.0,43.9,0,3,1,36491.0,197,0.56,3,1
CUST083496,39,777,13000.0,17.8,37.4,1,2,8,108723.0,46,0.53,1,1
CUST083497,32,628,8814.0,43.7,33.6,1,1,12,117107.0,37,0.89,0,1
CUST083498,46,625,7455.0,26.3,33.0,1,2,3,89932.0,33,0.83,3,1
CUST083499,25,646,5672.0,52.4,34.7,0,2,8,78674.0,110,0.7,0,1
CUST083500,52,639,5268.0,29.3,52.9,0,1,6,103679.0,196,0.74,1,1
CUST083501,37,618,5026.0,52.9,37.9,0,2,3,72386.0,117,0.73,2,1
CUST083502,32,632,3111.0,15.0,17.4,1,2,5,46446.0,24,0.32,2,1
CUST083503,28,744,2302.0,43.3,24.8,1,1,6,25676.0,227,0.69,1,1
CUST083504,41,727,14095.0,26.8,61.9,0,1,7,166068.0,52,0.84,0,1
CUST083505,36,556,5386.0,34.5,50.5,1,6,5,79366.0,124,0.58,0,1
CUST083506,31,707,8790.0,18.0,35.8,0,3,14,101044.0,170,0.37,2,1
CUST083507,43,538,3792.0,17.3,23.4,0,0,12,43656.0,150,0.7,1,1
CUST083508,31,769,5498.0,37.6,71.9,1,1,8,109162.0,174,0.73,3,1
CUST083509,34,573,5743.0,40.5,82.3,1,3,5,62320.0,238,0.8,2,1
CUST083510,27,713,2784.0,11.0,18.0,2,4,13,32814.0,115,1.01,0,1
CUST083511,52,700,1577.0,17.1,28.9,0,3,14,25775.0,33,1.0,1,0
CUST083512,32,625,2395.0,32.2,88.5,0,2,14,36973.0,3,0.51,2,1
CUST083513,64,619,6125.0,16.6,37.4,1,2,7,115327.0,10,0.74,1,1
CUST083514,55,631,4225.0,36.2,85.2,3,3,7,68462.0,150,0.97,1,1
CUST083515,63,689,1738.0,34.1,7.3,1,1,4,10457.0,6,0.84,3,1
CUST083516,45,717,4384.0,36.8,50.3,0,1,8,74341.0,150,0.45,1,1
CUST083517,54,826,4561.0,16.2,73.6,0,2,9,63469.0,196,0.74,1,0
CUST083518,23,789,4339.0,32.5,86.8,0,2,6,57533.0,143,0.77,1,1
CUST083519,67,696,7021.0,4.3,21.3,0,0,6,66559.0,88,0.49,1,0
CUST083520,59,671,4912.0,15.4,88.8,1,2,12,21739.0,65,0.35,1,1
CUST083521,65,606,11929.0,56.4,49.0,0,0,12,102972.0,17,1.16,0,1
CUST083522,38,702,7205.0,23.0,52.4,3,4,13,99636.0,79,0.8,1,1
CUST083523,41,759,6932.0,3.2,37.8,3,3,3,80535.0,92,0.79,4,1
CUST083524,52,742,8000.0,39.3,72.2,1,2,4,80232.0,70,0.95,2,0
CUST083525,71,672,2408.0,5.3,48.5,0,0,6,23213.0,237,0.62,2,1
CUST083526,46,602,8589.0,16.9,12.1,4,4,8,131232.0,96,0.79,0,1
CUST083527,37,661,6141.0,11.3,21.4,0,1,3,42234.0,12,0.94,0,0
CUST083528,46,708,5172.0,7.0,14.1,0,1,14,35098.0,3,0.78,4,0
CUST083529,24,745,4431.0,15.0,49.9,0,2,5,25398.0,163,0.91,0,0
CUST083530,55,668,5438.0,20.6,16.1,2,3,11,40933.0,78,0.97,0,0
CUST083531,35,726,1605.0,47.5,64.4,1,1,11,26401.0,85,0.73,2,1
CUST083532,55,735,10203.0,22.1,78.2,1,3,12,162634.0,206,0.65,1,1
CUST083533,60,626,4195.0,15.6,65.7,0,2,4,28741.0,235,1.11,1,0
CUST083534,45,603,8262.0,8.7,12.2,0,0,7,90263.0,81,0.93,2,0
CUST083535,28,785,6583.0,20.8,73.2,0,0,4,99539.0,229,0.67,1,1
CUST083536,27,707,7206.0,57.9,70.6,0,1,6,65055.0,203,0.87,2,0
CUST083537,48,694,3941.0,50.8,83.4,0,1,10,17057.0,134,0.96,1,1
CUST083538,40,606,5907.0,10.3,92.0,0,2,13,66113.0,15,0.83,0,1
CUST083539,57,485,3291.0,49.7,32.5,2,5,4,56234.0,58,0.69,1,1
CUST083540,31,688,2301.0,46.3,36.4,2,4,1,43192.0,216,0.87,1,1
CUST083541,70,688,3771.0,35.9,74.5,0,2,4,67017.0,176,0.88,1,1
CUST083542,43,704,8020.0,64.6,62.2,1,1,7,23171.0,44,0.6,1,1
CUST083543,56,650,3819.0,55.8,20.5,0,0,11,21916.0,151,0.59,3,1
CUST083544,62,605,2333.0,37.6,71.6,1,1,3,21361.0,217,0.23,1,1
CUST083545,72,671,2933.0,28.6,26.5,0,0,12,21709.0,113,1.13,1,0
CUST083546,29,750,12691.0,19.5,73.4,0,1,6,201498.0,43,0.68,1,1
CUST083547,32,693,3239.0,22.7,9.2,0,4,4,54994.0,43,0.79,3,1
CUST083548,74,542,6087.0,24.2,58.8,1,2,2,26739.0,226,0.83,1,1
CUST083549,67,635,2448.0,19.4,48.3,2,3,7,12909.0,214,1.09,0,0
CUST083550,54,598,11638.0,40.8,98.0,1,4,5,163716.0,198,0.84,0,1
CUST083551,51,777,11168.0,9.0,18.4,0,1,4,79928.0,221,1.08,0,0
CUST083552,29,632,2412.0,21.5,74.8,1,3,2,40300.0,22,0.8,1,1
CUST083553,34,769,7980.0,28.2,32.5,0,1,4,129940.0,114,1.26,0,0
CUST083554,34,667,5430.0,1.0,61.0,1,1,10,102909.0,76,0.51,1,1
CUST083555,73,617,6188.0,16.1,23.5,0,3,14,72140.0,237,0.67,4,0
CUST083556,72,573,6803.0,33.1,57.7,1,4,6,17902.0,190,0.46,4,1
CUST083557,73,621,3878.0,13.8,56.9,1,2,12,26483.0,112,0.58,2,1
CUST083558,74,651,6649.0,35.0,75.0,0,0,1,114899.0,89,0.55,3,1
CUST083559,61,560,7344.0,32.3,50.2,0,1,13,120319.0,54,0.92,0,1
CUST083560,58,701,6728.0,9.2,35.1,0,0,8,78397.0,219,1.07,3,0
CUST083561,37,582,4528.0,65.8,27.6,0,0,5,14862.0,51,0.85,0,1
CUST083562,54,533,13754.0,61.6,16.3,2,2,12,135508.0,124,0.61,1,1
CUST083563,66,544,10651.0,7.6,63.0,1,1,12,212709.0,170,0.52,1,1
CUST083564,35,611,4054.0,27.3,30.8,0,2,8,15739.0,178,0.81,3,1
CUST083565,41,693,2906.0,10.5,20.9,1,1,2,34115.0,13,0.91,1,0
CUST083566,64,781,4093.0,24.8,28.7,2,5,7,14777.0,149,0.69,2,1
CUST083567,30,630,16831.0,12.7,58.2,2,2,10,154924.0,235,0.96,0,0
CUST083568,40,676,1613.0,30.2,46.7,4,4,8,13428.0,212,0.87,1,1
CUST083569,38,644,2380.0,11.1,30.2,0,1,9,8462.0,237,0.76,0,0
CUST083570,30,479,5376.0,28.5,85.7,0,2,7,23390.0,132,0.85,2,1
CUST083571,22,680,4568.0,33.9,41.5,1,1,4,83389.0,46,0.79,2,1
CUST083572,32,648,17341.0,11.7,82.4,2,2,6,273603.0,195,0.87,0,0
CUST083573,48,523,5337.0,7.9,53.9,0,0,1,89142.0,225,0.69,0,0
CUST083574,26,785,6375.0,16.1,59.4,1,1,5,80689.0,67,0.63,0,1
CUST083575,60,698,9354.0,31.1,70.0,1,2,6,20286.0,202,0.64,2,1
CUST083576,57,516,5015.0,11.0,23.5,0,1,8,61927.0,85,1.1,1,0
CUST083577,26,691,3915.0,18.2,10.5,1,3,9,15147.0,57,1.02,1,0
CUST083578,52,850,4708.0,12.4,49.8,1,2,4,76959.0,177,0.68,1,0
CUST083579,48,650,2967.0,44.2,5.8,1,3,9,36646.0,112,0.9,3,1
CUST083580,56,705,4072.0,22.0,72.7,0,1,4,64082.0,129,0.8,1,1
CUST083581,39,604,8830.0,21.8,76.5,1,2,5,41790.0,105,0.83,1,1
CUST083582,39,614,7423.0,50.6,90.2,2,2,6,148034.0,192,0.8,2,1
CUST083583,33,775,6758.0,33.6,54.1,0,0,5,27383.0,205,1.09,2,0
CUST083584,24,700,2670.0,28.7,83.3,0,0,9,32006.0,149,0.71,1,1
CUST083585,64,735,10175.0,19.7,48.8,0,0,4,176094.0,105,0.82,2,1
CUST083586,58,631,7816.0,21.3,24.8,4,6,8,74914.0,222,0.71,2,1
CUST083587,74,686,4372.0,18.8,54.6,0,2,1,52564.0,212,0.85,4,1
CUST083588,70,643,8321.0,30.0,80.6,0,0,13,156813.0,184,0.49,1,0
CUST083589,21,699,6334.0,29.4,55.8,1,1,4,57442.0,45,0.94,2,0
CUST083590,25,640,5310.0,40.9,26.6,2,3,14,21402.0,62,0.79,1,1
CUST083591,41,792,5798.0,34.3,26.6,0,0,3,74180.0,53,1.09,0,0
CUST083592,69,631,13073.0,7.1,41.4,1,2,4,140054.0,158,0.85,4,1
CUST083593,69,684,6389.0,16.7,19.8,0,3,1,48330.0,227,0.9,2,0
CUST083594,29,505,9635.0,33.4,52.3,0,1,12,40391.0,138,0.52,2,1
CUST083595,33,745,8311.0,14.0,90.0,0,3,4,159784.0,38,1.11,1,1
CUST083596,42,556,4142.0,23.5,59.1,1,5,14,8424.0,13,1.02,0,1
CUST083597,36,598,7661.0,51.8,37.4,2,3,3,76806.0,32,0.59,2,1
CUST083598,28,550,6335.0,11.1,66.6,0,2,1,106965.0,202,0.95,2,1
CUST083599,59,536,4466.0,27.2,77.8,1,1,11,20652.0,74,0.8,0,1
CUST083600,62,727,3099.0,6.5,53.8,0,2,1,46208.0,19,0.78,2,1
CUST083601,58,586,3881.0,34.9,59.6,0,0,14,35072.0,85,0.53,3,1
CUST083602,59,533,3913.0,11.4,21.0,1,3,11,23043.0,197,0.78,1,1
CUST083603,44,528,3625.0,32.0,19.5,0,2,3,50412.0,105,0.86,3,1
CUST083604,32,738,5931.0,25.9,46.8,1,3,7,72890.0,167,0.76,3,1
CUST083605,43,620,5242.0,19.7,80.0,0,2,10,86385.0,149,0.67,3,1
CUST083606,69,646,3651.0,30.5,36.4,2,3,6,62458.0,197,0.62,1,0
CUST083607,58,723,8019.0,36.1,83.9,0,1,12,143025.0,81,0.64,5,1
CUST083608,66,697,6246.0,35.6,77.8,2,3,4,110008.0,57,0.89,2,1
CUST083609,65,665,4863.0,60.0,84.1,1,3,11,44281.0,159,0.71,2,1
CUST083610,41,751,5539.0,33.0,57.9,0,0,2,71682.0,54,0.39,1,1
CUST083611,47,547,4796.0,16.5,84.3,0,1,11,23905.0,88,0.62,1,1
CUST083612,57,625,6378.0,33.1,60.5,0,1,11,58981.0,102,0.42,1,1
CUST083613,65,722,23403.0,53.5,81.2,1,1,7,284563.0,162,0.63,2,1
CUST083614,44,797,2552.0,32.9,92.0,0,1,3,28972.0,111,0.57,2,1
CUST083615,71,806,4644.0,20.2,40.3,0,2,9,24722.0,56,0.75,4,1
CUST083616,29,554,4357.0,7.7,38.4,1,3,4,14469.0,31,0.65,6,1
CUST083617,67,655,5399.0,18.3,63.8,0,1,2,71906.0,204,0.71,0,1
CUST083618,61,689,2911.0,2.1,33.5,0,0,10,46398.0,134,0.98,1,0
CUST083619,40,636,4308.0,47.8,49.1,0,0,2,17531.0,194,0.83,1,1
CUST083620,53,705,10326.0,47.8,15.0,1,3,5,68019.0,33,0.57,3,1
CUST083621,51,830,5898.0,5.2,60.5,0,0,3,46754.0,198,0.64,2,0
CUST083622,32,578,7116.0,39.7,39.1,1,3,14,80587.0,17,0.97,2,1
CUST083623,41,549,12753.0,18.6,63.9,2,2,11,245300.0,29,1.24,1,1
CUST083624,34,700,3668.0,42.2,75.8,0,2,13,21929.0,149,0.77,1,1
CUST083625,52,612,4333.0,20.3,31.9,0,0,9,47964.0,41,0.87,0,1
CUST083626,69,704,5987.0,34.6,49.1,1,4,8,46675.0,62,0.52,3,1
CUST083627,30,665,3376.0,41.6,76.5,1,2,6,32486.0,196,0.96,0,1
CUST083628,49,635,10122.0,21.1,46.9,1,2,13,196272.0,91,0.45,1,0
CUST083629,55,594,4524.0,10.9,61.7,1,3,12,36344.0,203,0.84,0,0
CUST083630,56,657,6034.0,31.2,25.3,3,5,14,27420.0,67,0.87,2,1
CUST083631,50,618,2692.0,68.2,55.4,0,1,11,32253.0,47,1.07,3,1
CUST083632,21,739,3355.0,9.7,71.7,2,2,7,10678.0,204,0.46,0,1
CUST083633,50,658,5394.0,3.3,31.7,1,3,12,32517.0,154,0.91,1,1
CUST083634,40,548,5517.0,14.9,22.6,2,4,12,88480.0,34,0.92,0,1
CUST083635,44,761,4588.0,25.4,30.7,0,1,2,86012.0,25,0.61,2,1
CUST083636,29,638,8657.0,23.1,66.5,0,2,5,97348.0,121,0.63,1,1
CUST083637,50,816,3285.0,17.5,50.7,1,3,2,27181.0,6,0.85,3,1
CUST083638,70,628,1843.0,56.5,60.4,0,1,12,19634.0,220,0.79,1,1
CUST083639,37,586,4556.0,13.7,38.4,1,1,2,88538.0,167,0.54,1,0
CUST083640,42,626,1890.0,40.7,9.1,1,1,9,35131.0,5,1.09,5,1
CUST083641,31,641,9826.0,11.4,47.3,1,2,3,59548.0,237,0.5,1,1
CUST083642,38,629,4339.0,16.2,57.6,1,1,8,57727.0,89,0.55,4,1
CUST083643,73,599,6383.0,19.5,35.8,1,3,5,49370.0,152,0.94,6,1
CUST083644,60,613,5767.0,18.1,88.0,1,3,7,59142.0,118,0.4,2,1
CUST083645,53,782,1747.0,12.7,16.5,1,3,12,18903.0,114,0.53,0,0
CUST083646,31,629,4013.0,45.0,40.0,4,5,1,56691.0,178,0.49,3,1
CUST083647,43,821,3105.0,34.9,35.7,0,0,12,26172.0,72,0.74,1,0
CUST083648,25,733,4867.0,14.2,50.9,0,2,4,27841.0,160,1.06,3,1
CUST083649,73,644,5553.0,6.2,61.1,0,2,3,21692.0,201,1.08,0,1
CUST083650,33,702,9821.0,21.3,51.9,1,2,11,25722.0,45,0.86,1,1
CUST083651,29,607,3154.0,17.7,26.1,1,2,9,54969.0,54,0.55,0,1
CUST083652,63,735,14475.0,26.0,38.1,1,3,14,113949.0,41,0.55,3,1
CUST083653,58,756,4084.0,24.1,34.8,1,5,7,43928.0,41,0.78,2,1
CUST083654,62,697,7616.0,24.7,41.3,1,2,4,44465.0,44,0.72,2,1
CUST083655,41,609,4675.0,44.5,17.9,1,3,7,65879.0,113,0.62,1,1
CUST083656,63,697,6324.0,47.1,64.2,2,4,14,73741.0,164,0.79,3,1
CUST083657,31,594,2311.0,8.0,82.9,0,1,1,14748.0,232,0.88,1,1
CUST083658,46,539,2699.0,5.9,20.4,1,4,1,15279.0,100,0.56,0,1
CUST083659,63,670,4027.0,43.8,78.5,0,0,7,73648.0,234,0.76,2,1
CUST083660,32,519,4849.0,7.9,52.4,0,0,2,21133.0,133,0.89,1,1
CUST083661,23,616,4353.0,36.8,6.6,0,2,5,71773.0,139,0.82,1,0
CUST083662,71,679,1840.0,27.9,27.0,2,3,13,28595.0,76,0.54,4,1
CUST083663,44,775,6019.0,8.0,50.0,2,3,6,68146.0,185,0.88,1,1
CUST083664,27,598,4398.0,48.5,52.1,0,1,12,29364.0,177,0.54,1,1
CUST083665,40,569,7902.0,11.8,95.1,1,1,9,134103.0,87,0.73,3,1
CUST083666,41,713,11741.0,29.5,39.0,1,1,2,140980.0,8,0.78,1,1
CUST083667,52,667,1574.0,44.5,47.7,2,5,13,14415.0,53,0.77,0,1
CUST083668,49,655,3884.0,38.1,67.0,3,5,9,15593.0,124,0.77,0,1
CUST083669,34,530,7269.0,30.7,50.8,1,5,10,22007.0,138,1.17,0,1
CUST083670,72,736,7927.0,33.5,48.0,0,1,2,149147.0,209,0.76,0,0
CUST083671,61,481,5118.0,57.4,25.1,3,3,3,77338.0,179,0.53,0,1
CUST083672,26,665,3214.0,32.6,36.3,0,0,11,44716.0,33,0.54,2,1
CUST083673,52,748,6304.0,32.0,73.6,1,2,1,55721.0,158,0.83,1,1
CUST083674,38,659,2601.0,21.3,53.7,1,1,1,8944.0,24,0.74,1,1
CUST083675,57,630,5970.0,14.6,11.9,0,0,1,108701.0,87,0.69,3,0
CUST083676,31,567,5267.0,43.1,43.3,0,2,11,63744.0,12,0.58,2,1
CUST083677,61,604,7054.0,53.0,28.3,2,5,13,130570.0,148,1.03,1,1
CUST083678,24,825,3887.0,19.7,55.9,0,3,7,63866.0,122,0.78,0,1
CUST083679,44,606,8639.0,53.4,42.1,0,0,1,97971.0,227,0.69,1,1
CUST083680,60,686,8846.0,25.4,34.0,1,2,5,61796.0,160,0.73,2,0
CUST083681,74,583,9358.0,1.1,27.0,0,1,7,65303.0,204,0.83,1,1
CUST083682,33,625,2776.0,36.6,33.8,0,1,8,46109.0,146,0.37,4,1
CUST083683,26,519,5903.0,30.1,59.7,0,0,10,52538.0,97,0.75,2,1
CUST083684,37,646,5500.0,31.4,68.4,0,1,13,76635.0,231,1.0,1,0
CUST083685,47,621,3113.0,22.9,78.5,1,2,12,39970.0,34,0.62,1,1
CUST083686,46,757,4231.0,22.6,49.6,0,2,11,72439.0,68,0.77,3,1
CUST083687,67,582,2343.0,34.9,70.7,2,3,3,7402.0,135,0.67,0,1
CUST083688,29,615,2189.0,3.4,51.0,0,1,12,12982.0,195,0.86,1,1
CUST083689,73,722,8137.0,13.8,90.1,0,1,1,131566.0,233,1.04,2,0
CUST083690,55,647,7482.0,15.3,81.7,2,3,5,90693.0,100,0.79,1,1
CUST083691,44,636,6880.0,30.4,44.1,2,3,3,132773.0,167,0.75,3,1
CUST083692,54,636,6859.0,25.4,85.1,0,1,13,28557.0,129,0.88,0,1
CUST083693,48,570,7161.0,33.0,16.4,1,2,8,125086.0,88,0.85,3,1
CUST083694,55,615,6091.0,10.0,30.2,0,4,7,94896.0,46,0.84,2,1
CUST083695,24,656,4705.0,15.8,21.0,1,2,7,21959.0,193,0.86,2,1
CUST083696,43,557,3662.0,8.4,86.8,0,1,13,66018.0,63,0.57,2,1
CUST083697,74,564,1771.0,6.2,23.8,0,0,13,21857.0,181,0.77,1,1
CUST083698,31,747,2352.0,26.8,46.2,0,1,7,21037.0,17,0.78,0,1
CUST083699,73,690,3975.0,20.7,72.1,1,2,10,55104.0,57,0.53,0,1
CUST083700,52,674,3638.0,15.3,69.1,0,0,14,11212.0,179,0.26,0,1
CUST083701,33,606,5572.0,20.1,69.1,0,0,8,101983.0,191,0.79,0,1
CUST083702,66,667,21555.0,21.2,48.2,1,3,7,259076.0,113,1.09,1,1
CUST083703,29,457,3429.0,47.5,61.8,1,2,12,51712.0,54,0.45,0,1
CUST083704,41,553,7360.0,42.9,79.9,0,0,5,31607.0,198,1.04,2,1
CUST083705,34,700,4513.0,21.5,17.1,0,1,9,43292.0,76,0.71,0,1
CUST083706,23,596,6485.0,3.6,30.0,3,3,3,91189.0,130,0.47,1,1
CUST083707,39,633,5143.0,13.9,48.3,1,3,2,16585.0,49,0.94,2,1
CUST083708,55,678,11938.0,18.7,79.3,0,1,9,32621.0,147,0.94,3,1
CUST083709,73,589,4871.0,43.3,70.2,3,5,9,17051.0,5,1.05,1,1
CUST083710,28,600,2946.0,54.1,55.9,0,2,4,41053.0,55,0.65,3,1
CUST083711,49,621,3221.0,39.8,84.4,0,3,6,11451.0,6,0.58,2,1
CUST083712,42,662,1529.0,41.7,28.4,0,1,9,24756.0,155,1.07,1,0
CUST083713,46,519,4878.0,40.0,59.4,0,1,12,60179.0,24,0.69,3,1
CUST083714,31,674,4535.0,72.8,61.3,2,4,13,77113.0,117,0.65,1,1
CUST083715,30,648,3868.0,19.2,40.7,0,0,7,9699.0,225,0.93,3,0
CUST083716,50,658,8119.0,37.6,41.2,1,2,5,138156.0,192,0.38,3,1
CUST083717,47,590,6341.0,30.1,33.3,1,1,3,41974.0,188,0.89,1,1
CUST083718,33,645,3395.0,44.7,34.6,0,3,5,19165.0,96,0.97,1,1
CUST083719,53,726,3678.0,2.6,76.1,0,1,1,50152.0,99,0.7,4,1
CUST083720,39,704,5580.0,41.9,29.0,1,3,5,74634.0,96,0.46,1,1
CUST083721,47,748,7449.0,12.2,55.7,3,4,14,74542.0,191,0.6,2,1
CUST083722,64,577,2478.0,13.4,62.6,0,1,4,21249.0,167,0.47,3,1
CUST083723,58,704,7656.0,51.2,45.1,2,2,5,93916.0,144,0.84,3,1
CUST083724,49,600,3307.0,14.3,3.7,1,4,5,21111.0,210,1.01,1,0
CUST083725,30,468,7710.0,21.1,68.6,1,2,12,105198.0,157,0.65,2,1
CUST083726,58,724,5819.0,42.9,55.0,1,2,6,114620.0,103,1.02,1,1
CUST083727,47,711,2493.0,34.2,62.0,0,2,3,14072.0,161,0.51,3,1
CUST083728,51,768,4015.0,33.1,1.6,1,1,8,56466.0,152,0.6,1,0
CUST083729,52,532,6141.0,75.1,62.1,1,1,2,50488.0,180,0.69,3,1
CUST083730,39,663,2786.0,11.7,50.4,3,4,13,53330.0,21,0.45,0,1
CUST083731,36,632,2734.0,6.7,48.2,0,0,1,9560.0,143,0.76,1,0
CUST083732,64,741,4155.0,39.2,88.6,1,4,12,77926.0,30,1.09,0,1
CUST083733,22,538,5470.0,8.9,89.5,1,5,2,106866.0,83,0.84,2,1
CUST083734,53,629,11571.0,32.7,15.5,0,2,5,145818.0,39,0.34,5,1
CUST083735,62,657,7723.0,31.2,85.3,0,2,9,45660.0,169,0.99,4,1
CUST083736,36,709,4677.0,38.6,86.9,0,0,5,44376.0,80,0.46,3,1
CUST083737,26,683,6496.0,31.3,68.6,2,3,11,54054.0,135,0.9,4,1
CUST083738,31,647,11137.0,50.8,99.1,0,0,13,90410.0,167,0.86,5,1
CUST083739,47,625,5545.0,18.0,65.6,2,4,10,102591.0,38,0.58,1,1
CUST083740,72,642,2096.0,22.0,39.6,3,4,3,27924.0,133,0.62,1,1
CUST083741,56,710,8503.0,25.7,20.3,0,1,10,65875.0,75,0.82,1,0
